File exported using Electropherogram Manipulator,,
,,
,,
Data File:,003 150 nM AlkB.asc.csv,
-309,,
-231,,
-175,,
-150,,
-150,,
-165,,
-190,,
-216,,
-216,,
-206,,
-147,,
-56,,
42,,
112,,
112,,
86,,
19,,
-45,,
-90,,
-118,,
-140,,
-161,,
-183,,
-209,,
-244,,
-291,,
-346,,
-397,,
-424,,
-424,,
-392,,
-350,,
-322,,
-322,,
-341,,
-371,,
-372,,
-372,,
-311,,
-228,,
-168,,
-168,,
-204,,
-248,,
-263,,
-263,,
-239,,
-202,,
-159,,
-107,,
-52,,
-12,,
-12,,
-16,,
-25,,
-25,,
-6,,
19,,
19,,
-17,,
-93,,
-159,,
-159,,
-156,,
-125,,
-125,,
-134,,
-179,,
-206,,
-206,,
-159,,
-141,,
-141,,
-207,,
-268,,
-268,,
-217,,
-134,,
-69,,
-44,,
-44,,
-58,,
-81,,
-121,,
-164,,
-164,,
-125,,
-36,,
56,,
123,,
125,,
125,,
62,,
-21,,
-99,,
-157,,
-193,,
-213,,
-223,,
-230,,
-240,,
-248,,
-248,,
-235,,
-235,,
-246,,
-299,,
-358,,
-358,,
-337,,
-243,,
-141,,
-78,,
-78,,
-111,,
-156,,
-190,,
-208,,
-209,,
-209,,
-208,,
-208,,
-218,,
-242,,
-281,,
-316,,
-316,,
-301,,
-256,,
-209,,
-176,,
-176,,
-178,,
-208,,
-244,,
-268,,
-268,,
-242,,
-195,,
-144,,
-122,,
-122,,
-157,,
-178,,
-178,,
-131,,
-60,,
8,,
27,,
27,,
-42,,
-130,,
-197,,
-206,,
-206,,
-170,,
-137,,
-125,,
-125,,
-152,,
-196,,
-229,,
-229,,
-166,,
-70,,
11,,
15,,
15,,
-38,,
-38,,
-28,,
28,,
44,,
44,,
0,,
-46,,
-89,,
-125,,
-150,,
-150,,
-146,,
-124,,
-100,,
-83,,
-74,,
-67,,
-50,,
-21,,
-15,,
-15,,
-58,,
-101,,
-127,,
-135,,
-135,,
-129,,
-120,,
-109,,
-97,,
-86,,
-86,,
-93,,
-93,,
-90,,
-90,,
-101,,
-132,,
-132,,
-98,,
-55,,
-55,,
-66,,
-120,,
-169,,
-194,,
-206,,
-230,,
-271,,
-275,,
-275,,
-175,,
-33,,
96,,
175,,
190,,
190,,
145,,
64,,
-37,,
-122,,
-126,,
-126,,
-85,,
-77,,
-71,,
-71,,
-30,,
30,,
81,,
107,,
119,,
119,,
118,,
84,,
35,,
-9,,
-45,,
-80,,
-80,,
-67,,
26,,
141,,
215,,
215,,
178,,
142,,
114,,
66,,
-12,,
-92,,
-126,,
-126,,
-92,,
-89,,
-89,,
-150,,
-235,,
-305,,
-305,,
-305,,
-240,,
-156,,
-78,,
-30,,
-30,,
-60,,
-107,,
-137,,
-137,,
-122,,
-84,,
-27,,
34,,
39,,
39,,
-32,,
-117,,
-187,,
-197,,
-197,,
-133,,
-58,,
-15,,
-15,,
-62,,
-116,,
-138,,
-138,,
-138,,
-147,,
-169,,
-169,,
-166,,
-165,,
-165,,
-188,,
-188,,
-170,,
-118,,
-75,,
-75,,
-118,,
-202,,
-290,,
-290,,
-289,,
-196,,
-119,,
-119,,
-169,,
-240,,
-240,,
-218,,
-135,,
-56,,
0,,
19,,
19,,
-27,,
-94,,
-143,,
-143,,
-142,,
-134,,
-131,,
-120,,
-106,,
-106,,
-114,,
-114,,
-96,,
-56,,
-20,,
-20,,
-64,,
-132,,
-186,,
-186,,
-155,,
-88,,
-35,,
-32,,
-32,,
-32,,
-18,,
29,,
85,,
125,,
125,,
77,,
2,,
-62,,
-90,,
-90,,
-73,,
-73,,
-86,,
-122,,
-165,,
-205,,
-215,,
-215,,
-168,,
-124,,
-124,,
-144,,
-144,,
-127,,
-84,,
-76,,
-76,,
-80,,
-80,,
-80,,
-87,,
-87,,
-75,,
-30,,
14,,
14,,
-6,,
-46,,
-68,,
-75,,
-81,,
-81,,
-74,,
-43,,
-12,,
6,,
14,,
14,,
12,,
-13,,
-60,,
-122,,
-185,,
-208,,
-208,,
-160,,
-115,,
-115,,
-132,,
-179,,
-224,,
-262,,
-290,,
-290,,
-287,,
-259,,
-259,,
-269,,
-328,,
-393,,
-421,,
-421,,
-354,,
-249,,
-150,,
-93,,
-90,,
-90,,
-110,,
-136,,
-159,,
-159,,
-139,,
-107,,
-102,,
-102,,
-135,,
-153,,
-153,,
-122,,
-118,,
-118,,
-156,,
-199,,
-251,,
-321,,
-391,,
-409,,
-409,,
-375,,
-368,,
-368,,
-368,,
-366,,
-312,,
-230,,
-153,,
-127,,
-127,,
-165,,
-215,,
-265,,
-302,,
-302,,
-300,,
-271,,
-236,,
-193,,
-158,,
-158,,
-167,,
-167,,
-164,,
-119,,
-82,,
-82,,
-102,,
-143,,
-185,,
-219,,
-231,,
-231,,
-199,,
-153,,
-118,,
-118,,
-140,,
-178,,
-198,,
-198,,
-178,,
-178,,
-197,,
-213,,
-213,,
-190,,
-167,,
-167,,
-168,,
-196,,
-223,,
-223,,
-191,,
-126,,
-56,,
-14,,
-14,,
-71,,
-155,,
-221,,
-221,,
-204,,
-197,,
-197,,
-235,,
-266,,
-282,,
-295,,
-299,,
-299,,
-273,,
-234,,
-196,,
-165,,
-149,,
-149,,
-154,,
-154,,
-154,,
-139,,
-112,,
-76,,
-42,,
-13,,
19,,
50,,
50,,
30,,
-8,,
-38,,
-55,,
-63,,
-63,,
-33,,
28,,
108,,
174,,
174,,
142,,
60,,
-7,,
-7,,
-6,,
38,,
57,,
57,,
19,,
-24,,
-58,,
-86,,
-122,,
-174,,
-227,,
-239,,
-239,,
-200,,
-166,,
-166,,
-168,,
-184,,
-194,,
-207,,
-236,,
-285,,
-338,,
-371,,
-371,,
-355,,
-340,,
-337,,
-330,,
-297,,
-237,,
-175,,
-124,,
-80,,
-43,,
-43,,
-72,,
-138,,
-192,,
-192,,
-178,,
-145,,
-142,,
-142,,
-170,,
-213,,
-262,,
-307,,
-325,,
-325,,
-303,,
-284,,
-272,,
-258,,
-225,,
-165,,
-89,,
-19,,
12,,
12,,
-40,,
-122,,
-203,,
-243,,
-243,,
-202,,
-186,,
-186,,
-227,,
-262,,
-278,,
-280,,
-280,,
-256,,
-217,,
-185,,
-185,,
-194,,
-194,,
-191,,
-156,,
-120,,
-101,,
-90,,
-74,,
-74,,
-95,,
-156,,
-215,,
-223,,
-223,,
-190,,
-136,,
-57,,
29,,
72,,
72,,
8,,
-65,,
-112,,
-127,,
-133,,
-149,,
-168,,
-168,,
-165,,
-145,,
-145,,
-174,,
-232,,
-287,,
-287,,
-283,,
-219,,
-144,,
-91,,
-90,,
-90,,
-90,,
-61,,
-14,,
27,,
30,,
30,,
-16,,
-82,,
-139,,
-170,,
-170,,
-137,,
-73,,
-6,,
-5,,
-5,,
-72,,
-138,,
-176,,
-180,,
-180,,
-159,,
-128,,
-102,,
-102,,
-101,,
-101,,
-64,,
-22,,
-22,,
-63,,
-132,,
-197,,
-241,,
-241,,
-212,,
-142,,
-70,,
-46,,
-46,,
-101,,
-160,,
-180,,
-180,,
-150,,
-112,,
-75,,
-75,,
-88,,
-167,,
-264,,
-335,,
-335,,
-321,,
-273,,
-232,,
-203,,
-183,,
-182,,
-182,,
-219,,
-271,,
-310,,
-310,,
-267,,
-198,,
-138,,
-138,,
-139,,
-184,,
-233,,
-275,,
-305,,
-328,,
-345,,
-345,,
-319,,
-278,,
-241,,
-212,,
-187,,
-168,,
-162,,
-162,,
-166,,
-166,,
-166,,
-173,,
-195,,
-222,,
-222,,
-205,,
-139,,
-58,,
12,,
54,,
60,,
60,,
41,,
22,,
15,,
13,,
9,,
-13,,
-52,,
-104,,
-181,,
-281,,
-368,,
-368,,
-364,,
-308,,
-268,,
-246,,
-215,,
-163,,
-104,,
-63,,
-63,,
-74,,
-117,,
-167,,
-210,,
-240,,
-255,,
-255,,
-255,,
-264,,
-310,,
-378,,
-433,,
-433,,
-385,,
-289,,
-194,,
-134,,
-134,,
-139,,
-165,,
-165,,
-146,,
-109,,
-92,,
-92,,
-109,,
-137,,
-180,,
-224,,
-230,,
-230,,
-189,,
-145,,
-115,,
-103,,
-103,,
-118,,
-157,,
-210,,
-253,,
-253,,
-248,,
-228,,
-228,,
-236,,
-250,,
-250,,
-246,,
-214,,
-165,,
-146,,
-146,,
-201,,
-250,,
-250,,
-224,,
-224,,
-225,,
-231,,
-231,,
-182,,
-128,,
-91,,
-58,,
-3,,
78,,
159,,
210,,
210,,
184,,
114,,
30,,
-50,,
-121,,
-168,,
-168,,
-113,,
-38,,
-38,,
-57,,
-186,,
-332,,
-426,,
-426,,
-374,,
-271,,
-155,,
-49,,
26,,
53,,
53,,
14,,
-48,,
-121,,
-185,,
-226,,
-248,,
-261,,
-262,,
-262,,
-241,,
-216,,
-216,,
-217,,
-250,,
-291,,
-327,,
-359,,
-388,,
-388,,
-367,,
-298,,
-232,,
-202,,
-194,,
-165,,
-95,,
-15,,
22,,
22,,
-19,,
-70,,
-104,,
-104,,
-97,,
-97,,
-100,,
-129,,
-164,,
-179,,
-179,,
-163,,
-163,,
-187,,
-213,,
-213,,
-192,,
-166,,
-152,,
-152,,
-153,,
-162,,
-174,,
-188,,
-202,,
-212,,
-223,,
-256,,
-315,,
-362,,
-362,,
-309,,
-243,,
-205,,
-205,,
-205,,
-186,,
-117,,
-44,,
-43,,
-43,,
-102,,
-161,,
-209,,
-247,,
-277,,
-298,,
-315,,
-331,,
-331,,
-320,,
-268,,
-202,,
-149,,
-117,,
-97,,
-83,,
-83,,
-100,,
-126,,
-147,,
-147,,
-147,,
-147,,
-149,,
-185,,
-241,,
-308,,
-373,,
-420,,
-420,,
-397,,
-342,,
-316,,
-316,,
-367,,
-391,,
-391,,
-299,,
-175,,
-76,,
-45,,
-45,,
-93,,
-143,,
-146,,
-146,,
-108,,
-93,,
-93,,
-149,,
-217,,
-230,,
-230,,
-161,,
-80,,
-27,,
-27,,
-80,,
-151,,
-184,,
-184,,
-130,,
-68,,
-68,,
-96,,
-186,,
-258,,
-281,,
-284,,
-287,,
-321,,
-371,,
-417,,
-432,,
-432,,
-390,,
-333,,
-286,,
-261,,
-247,,
-222,,
-183,,
-162,,
-162,,
-203,,
-242,,
-242,,
-231,,
-206,,
-206,,
-235,,
-281,,
-316,,
-316,,
-295,,
-253,,
-211,,
-183,,
-171,,
-167,,
-155,,
-125,,
-84,,
-41,,
-9,,
-9,,
-18,,
-85,,
-177,,
-246,,
-246,,
-236,,
-236,,
-251,,
-313,,
-357,,
-357,,
-316,,
-271,,
-245,,
-235,,
-222,,
-194,,
-151,,
-106,,
-106,,
-106,,
-186,,
-305,,
-422,,
-492,,
-492,,
-471,,
-428,,
-375,,
-303,,
-215,,
-135,,
-91,,
-91,,
-101,,
-104,,
-104,,
-92,,
-92,,
-118,,
-165,,
-205,,
-212,,
-212,,
-195,,
-182,,
-169,,
-148,,
-148,,
-157,,
-217,,
-272,,
-272,,
-244,,
-193,,
-163,,
-162,,
-162,,
-131,,
-66,,
-6,,
11,,
11,,
-3,,
-16,,
-36,,
-76,,
-132,,
-190,,
-242,,
-278,,
-278,,
-259,,
-222,,
-222,,
-234,,
-281,,
-320,,
-320,,
-299,,
-243,,
-187,,
-154,,
-144,,
-139,,
-128,,
-111,,
-110,,
-110,,
-132,,
-152,,
-171,,
-204,,
-253,,
-301,,
-328,,
-328,,
-295,,
-245,,
-195,,
-157,,
-133,,
-133,,
-136,,
-136,,
-132,,
-128,,
-128,,
-187,,
-272,,
-344,,
-362,,
-362,,
-306,,
-215,,
-124,,
-83,,
-83,,
-136,,
-200,,
-254,,
-296,,
-325,,
-325,,
-291,,
-221,,
-156,,
-147,,
-147,,
-204,,
-281,,
-347,,
-347,,
-347,,
-289,,
-229,,
-186,,
-151,,
-104,,
-43,,
2,,
2,,
-14,,
-21,,
-21,,
16,,
50,,
50,,
46,,
23,,
0,,
-32,,
-84,,
-159,,
-244,,
-307,,
-307,,
-265,,
-169,,
-71,,
-14,,
-14,,
-51,,
-97,,
-142,,
-191,,
-247,,
-305,,
-359,,
-401,,
-401,,
-363,,
-288,,
-226,,
-207,,
-204,,
-197,,
-153,,
-95,,
-58,,
-58,,
-67,,
-80,,
-95,,
-122,,
-163,,
-203,,
-232,,
-232,,
-220,,
-175,,
-125,,
-83,,
-50,,
-44,,
-44,,
-72,,
-102,,
-128,,
-152,,
-179,,
-204,,
-204,,
-203,,
-203,,
-208,,
-254,,
-318,,
-374,,
-374,,
-362,,
-297,,
-228,,
-182,,
-161,,
-152,,
-148,,
-148,,
-158,,
-167,,
-167,,
-162,,
-141,,
-111,,
-82,,
-61,,
-61,,
-79,,
-126,,
-183,,
-227,,
-227,,
-194,,
-126,,
-70,,
-70,,
-138,,
-261,,
-384,,
-441,,
-441,,
-380,,
-311,,
-269,,
-257,,
-252,,
-234,,
-200,,
-152,,
-89,,
-23,,
0,,
0,,
-44,,
-92,,
-125,,
-144,,
-163,,
-187,,
-199,,
-199,,
-176,,
-176,,
-189,,
-229,,
-258,,
-269,,
-279,,
-300,,
-314,,
-314,,
-285,,
-247,,
-223,,
-223,,
-222,,
-211,,
-167,,
-107,,
-51,,
-12,,
3,,
3,,
-18,,
-67,,
-151,,
-262,,
-379,,
-479,,
-540,,
-540,,
-491,,
-411,,
-344,,
-313,,
-313,,
-330,,
-330,,
-309,,
-253,,
-221,,
-221,,
-263,,
-263,,
-259,,
-181,,
-97,,
-62,,
-62,,
-72,,
-72,,
-57,,
-57,,
-105,,
-172,,
-217,,
-217,,
-220,,
-221,,
-255,,
-255,,
-253,,
-184,,
-95,,
-30,,
-30,,
-91,,
-200,,
-315,,
-401,,
-424,,
-424,,
-382,,
-326,,
-253,,
-163,,
-67,,
13,,
35,,
35,,
-32,,
-110,,
-157,,
-157,,
-128,,
-123,,
-123,,
-171,,
-212,,
-212,,
-209,,
-174,,
-121,,
-57,,
4,,
45,,
45,,
25,,
-10,,
-42,,
-75,,
-127,,
-200,,
-276,,
-331,,
-357,,
-357,,
-356,,
-324,,
-268,,
-212,,
-184,,
-179,,
-170,,
-145,,
-124,,
-124,,
-132,,
-132,,
-113,,
-83,,
-52,,
-31,,
-24,,
-24,,
-30,,
-44,,
-60,,
-60,,
-56,,
-44,,
-44,,
-81,,
-136,,
-190,,
-229,,
-229,,
-218,,
-166,,
-103,,
-46,,
-2,,
24,,
24,,
-16,,
-82,,
-149,,
-199,,
-213,,
-213,,
-184,,
-169,,
-169,,
-220,,
-298,,
-367,,
-396,,
-397,,
-402,,
-432,,
-459,,
-459,,
-425,,
-388,,
-362,,
-338,,
-292,,
-228,,
-180,,
-180,,
-199,,
-199,,
-191,,
-143,,
-94,,
-62,,
-62,,
-85,,
-138,,
-190,,
-196,,
-196,,
-165,,
-165,,
-186,,
-214,,
-214,,
-166,,
-101,,
-45,,
-16,,
-16,,
-49,,
-106,,
-174,,
-244,,
-300,,
-305,,
-305,,
-248,,
-187,,
-173,,
-173,,
-201,,
-201,,
-176,,
-121,,
-88,,
-88,,
-161,,
-281,,
-387,,
-387,,
-358,,
-254,,
-172,,
-172,,
-196,,
-254,,
-291,,
-299,,
-299,,
-310,,
-327,,
-329,,
-329,,
-318,,
-311,,
-302,,
-280,,
-251,,
-223,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
7000000,,
